date,station,precipitation,max_temperature,min_temperature,mean_temperature
2012-11-19,Beret,0.6,9.2,-2.0,3.6
2012-11-20,Beret,0.401874008,9.6,-2.5,3.55
2012-11-21,Beret,4.699754767,5.8,0.1,2.95
2012-11-22,Beret,0.1,7.2,-3.2,2.0
2012-11-23,Beret,1.897038765,7.6,-4.0,1.8
2012-11-24,Beret,7.506052672,4.7,-0.7,2.0
2012-11-25,Beret,3.255842731,9.2,1.3,5.25
2012-11-26,Beret,3.506309957,7.5,-1.8,2.85
2012-11-27,Beret,0.2,-0.7,-4.3,-2.5
2012-11-28,Beret,3.968197732,-3.7,-5.2,-4.45
2012-11-29,Beret,15.6506605,-3.9,-7.9,-5.9
2012-11-30,Beret,0.0,-6.2,-13.7,-9.95
2012-12-01,Beret,0.0,-5.9,-13.5,-9.7
2012-12-02,Beret,0.598378604,0.5,-14.0,-6.75
2012-12-03,Beret,0.600095275,0.8,-3.9,-1.55
2012-12-04,Beret,9.839732191,1.9,-5.6,-1.85
2012-12-05,Beret,0.0,-3.1,-4.8,-3.95
2012-12-06,Beret,0.0,-2.9,-11.8,-7.35
2012-12-07,Beret,0.0,2.7,-9.4,-3.35
2012-12-08,Beret,0.0,-3.1,-7.4,-5.25
2012-12-09,Beret,0.0,0.7,-9.2,-4.25
2012-12-10,Beret,0.0,-1.4,-6.8,-4.1
2012-12-11,Beret,0.0,-3.0,-11.8,-7.4
2012-12-12,Beret,0.2,-7.6,-11.7,-9.65
2012-12-13,Beret,11.97958738,1.8,-2.7,-0.45
2012-12-14,Beret,26.68547879,5.2,-2.3,1.45
2012-12-15,Beret,0.787134467,3.5,-2.6,0.45
2012-12-16,Beret,0.273302635,4.4,-6.6,-1.1
2012-12-17,Beret,0.0,2.0,-2.5,-0.25
2012-12-18,Beret,4.091995558,3.2,-3.9,-0.35
2012-12-19,Beret,10.48602178,5.1,-1.0,2.05
2012-12-20,Beret,11.84650632,4.2,-2.5,0.85
2012-12-21,Beret,0.0,4.7,-3.8,0.45
2012-12-22,Beret,0.0,7.8,1.2,4.5
2012-12-23,Beret,0.0,9.2,1.1,5.15
2012-12-24,Beret,5.555010259,10.5,0.8,5.65
2012-12-25,Beret,0.240983863,8.0,-0.3,3.85
2012-12-26,Beret,0.0,-0.4,-4.8,-2.6
2012-12-27,Beret,1.042962163,6.0,-6.5,-0.25
2012-12-28,Beret,4.16311329,5.0,-3.3,0.85
2012-12-29,Beret,0.0,5.7,-4.9,0.4
2012-12-30,Beret,0.4,1.1,-7.7,-3.3
2012-12-31,Beret,4.370420041,1.1,-9.6,-4.25
2013-01-01,Beret,3.180782144,0.2,-3.9,-1.85
2013-01-02,Beret,0.0,-2.3,-6.6,-4.45
2013-01-03,Beret,0.0,0.0,-8.1,-4.05
2013-01-04,Beret,1.659477222,4.9,-2.8,1.05
2013-01-05,Beret,0.4,5.5,-3.3,1.1
2013-01-06,Beret,0.0,6.9,-0.7,3.1
2013-01-07,Beret,0.0,8.7,0.2,4.45
2013-01-08,Beret,0.0,8.8,-0.7,4.05
2013-01-09,Beret,0.493787114,8.4,-3.5,2.45
2013-01-10,Beret,0.0,1.4,-2.1,-0.35
2013-01-11,Beret,0.0,-1.1,-8.4,-4.75
2013-01-12,Beret,0.2,0.9,-9.8,-4.45
2013-01-13,Beret,50.14851844,-3.0,-7.7,-5.35
2013-01-14,Beret,20.2512632,-5.5,-6.6,-6.05
2013-01-15,Beret,44.86390791,-3.1,-6.8,-4.95
2013-01-16,Beret,5.484840953,2.1,-5.4,-1.65
2013-01-17,Beret,0.0,-1.3,-7.0,-4.15
2013-01-18,Beret,14.24910696,3.6,-5.8,-1.1
2013-01-19,Beret,38.30035874,4.3,-1.5,1.4
2013-01-20,Beret,1.2,-1.4,-9.1,-5.25
2013-01-21,Beret,0.0,-2.0,-9.2,-5.6
2013-01-22,Beret,24.25484268,-5.0,-16.5,-10.75
2013-01-23,Beret,22.10007577,-4.1,-7.3,-5.7
2013-01-24,Beret,12.13500439,-3.0,-8.2,-5.6
2013-01-25,Beret,0.825091172,-3.3,-14.4,-8.85
2013-01-26,Beret,0.0,1.4,-6.7,-2.65
2013-01-27,Beret,2.106502143,5.6,-7.0,-0.7
2013-01-28,Beret,1.697235274,-0.6,-4.7,-2.65
2013-01-29,Beret,0.927387429,7.4,-5.1,1.15
2013-01-30,Beret,0.4,7.9,-4.8,1.55
2013-01-31,Beret,0.0,6.6,-0.4,3.1
2013-02-01,Beret,3.203776034,5.5,-3.5,1.0
2013-02-02,Beret,5.598345893,0.7,-8.8,-4.05
2013-02-03,Beret,0.0,-4.8,-10.1,-7.45
2013-02-04,Beret,0.600154386,2.7,-4.9,-1.1
2013-02-05,Beret,2.284444979,2.8,-5.4,-1.3
2013-02-06,Beret,21.59593007,-3.8,-6.6,-5.2
2013-02-07,Beret,10.15093694,-5.8,-9.5,-7.65
2013-02-08,Beret,20.1244021,-2.4,-8.6,-5.5
2013-02-09,Beret,15.18682248,-3.9,-11.3,-7.6
2013-02-10,Beret,5.283349995,4.0,-4.5,-0.25
2013-02-11,Beret,23.58013813,-4.2,-8.5,-6.35
2013-02-12,Beret,6.965314825,-3.9,-7.7,-5.8
2013-02-13,Beret,0.0,-1.7,-6.0,-3.85
2013-02-14,Beret,0.2,2.0,-3.5,-0.75
2013-02-15,Beret,0.0,0.3,-6.0,-2.85
2013-02-16,Beret,0.0,4.8,-6.8,-1.0
2013-02-17,Beret,4.08301174,5.1,-9.6,-2.25
2013-02-18,Beret,0.4,5.7,-7.6,-0.95
2013-02-19,Beret,0.0,4.9,-9.7,-2.4
2013-02-20,Beret,0.0,1.7,-11.1,-4.7
2013-02-21,Beret,0.343913328,4.0,-10.4,-3.2
2013-02-22,Beret,1.392729484,-0.6,-8.4,-4.5
2013-02-23,Beret,0.0,-6.7,-14.0,-10.35
2013-02-24,Beret,0.0,-9.7,-13.1,-11.4
2013-02-25,Beret,0.0,-8.5,-13.1,-10.8
2013-02-26,Beret,0.0,-4.0,-18.3,-11.15
2013-02-27,Beret,0.0,0.0,-17.0,-8.5
2013-02-28,Beret,25.01498026,1.3,-14.3,-6.5
2013-03-01,Beret,35.27097542,-1.4,-9.8,-5.6
2013-03-02,Beret,0.0,4.0,-11.3,-3.65
2013-03-03,Beret,0.0,5.6,-8.8,-1.6
2013-03-04,Beret,16.18196395,4.5,-6.6,-1.05
2013-03-05,Beret,24.62625639,6.0,1.1,3.55
2013-03-06,Beret,0.0,3.7,-0.7,1.5
2013-03-07,Beret,0.636357748,6.3,-2.2,2.05
2013-03-08,Beret,0.60002086,5.6,-2.4,1.6
2013-03-09,Beret,0.4,5.8,-3.1,1.35
2013-03-10,Beret,10.79197618,5.9,-5.0,0.45
2013-03-11,Beret,3.42415766,3.1,-5.8,-1.35
2013-03-12,Beret,2.934431385,3.2,-7.2,-2.0
2013-03-13,Beret,3.318003089,-4.4,-11.8,-8.1
2013-03-14,Beret,0.0,-7.1,-11.5,-9.3
2013-03-15,Beret,0.0,-3.1,-13.2,-8.15
2013-03-16,Beret,11.62808533,2.4,-13.5,-5.55
2013-03-17,Beret,4.13610084,2.5,-5.6,-1.55
2013-03-18,Beret,0.0,1.8,-9.7,-3.95
2013-03-19,Beret,0.0,3.8,-11.5,-3.85
2013-03-20,Beret,0.0,2.3,-7.2,-2.45
2013-03-21,Beret,10.831982,7.5,-9.3,-0.9
2013-03-22,Beret,2.426915838,8.8,-3.2,2.8
2013-03-23,Beret,0.4,7.7,-3.7,2.0
2013-03-24,Beret,14.40926777,3.8,-4.9,-0.55
2013-03-25,Beret,4.506643112,5.1,-2.9,1.1
2013-03-26,Beret,4.760187989,5.7,-0.6,2.55
2013-03-27,Beret,0.2,6.4,-0.2,3.1
2013-03-28,Beret,0.0,6.4,0.4,3.4
2013-03-29,Beret,9.205366682,5.9,-0.3,2.8
2013-03-30,Beret,0.470022776,2.4,-1.4,0.5
2013-03-31,Beret,0.2,5.4,-1.2,2.1
2013-04-01,Beret,0.0,3.2,-1.5,0.85
2013-04-02,Beret,0.0,3.5,-3.9,-0.2
2013-04-03,Beret,17.60851231,6.7,-6.8,-0.05
2013-04-04,Beret,12.20876876,3.9,-1.8,1.05
2013-04-05,Beret,0.287287788,-0.9,-5.8,-3.35
2013-04-06,Beret,0.0,-3.4,-8.5,-5.95
2013-04-07,Beret,4.826347956,5.0,-10.8,-2.9
2013-04-08,Beret,2.409637441,4.2,-4.1,0.05
2013-04-09,Beret,0.0,5.1,-4.7,0.2
2013-04-10,Beret,0.0,7.0,-3.3,1.85
2013-04-11,Beret,0.4,9.6,0.3,4.95
2013-04-12,Beret,0.0,5.8,-1.9,1.95
2013-04-13,Beret,0.0,8.2,-1.9,3.15
2013-04-14,Beret,0.209951119,9.8,-0.9,4.45
2013-04-15,Beret,4.42946766,10.1,2.7,6.4
2013-04-16,Beret,0.600314723,9.6,2.7,6.15
2013-04-17,Beret,0.0,10.6,2.6,6.6
2013-04-18,Beret,2.211188307,9.8,3.1,6.45
2013-04-19,Beret,0.147833327,3.2,-2.4,0.4
2013-04-20,Beret,0.0,0.5,-4.2,-1.85
2013-04-21,Beret,0.4,4.7,-5.7,-0.5
2013-04-22,Beret,0.0,2.7,-3.0,-0.15
2013-04-23,Beret,0.0,7.2,-4.5,1.35
2013-04-24,Beret,0.0,7.7,-1.6,3.05
2013-04-25,Beret,29.10182481,8.0,0.6,4.3
2013-04-26,Beret,1.39190853,5.2,1.1,3.15
2013-04-27,Beret,29.16053535,1.3,-5.1,-1.9
2013-04-28,Beret,0.2,-0.6,-6.5,-3.55
2013-04-29,Beret,19.78743923,-0.1,-4.5,-2.3
2013-04-30,Beret,0.600262889,8.0,-0.4,3.8
2013-05-01,Beret,0.4,6.6,-2.0,2.3
2013-05-02,Beret,6.131112311,6.1,-0.9,2.6
2013-05-03,Beret,0.0,6.1,-0.9,2.6
2013-05-04,Beret,0.0,6.3,-0.2,3.05
2013-05-05,Beret,0.0,7.6,0.0,3.8
2013-05-06,Beret,14.21670296,10.0,-0.5,4.75
2013-05-07,Beret,13.0095701,8.9,3.3,6.1
2013-05-08,Beret,1.205878536,10.7,3.6,7.15
2013-05-09,Beret,2.026989533,8.3,2.8,5.55
2013-05-10,Beret,0.0,7.4,1.2,4.3
2013-05-11,Beret,0.0,7.5,-1.5,3.0
2013-05-12,Beret,0.0,9.8,0.0,4.9
2013-05-13,Beret,0.0,11.6,0.6,6.1
2013-05-14,Beret,19.4501307,12.2,1.9,7.05
2013-05-15,Beret,36.25546669,3.9,-2.5,0.7
2013-05-16,Beret,2.217403757,1.3,-4.5,-1.6
2013-05-17,Beret,20.38893711,5.7,-5.6,0.05
2013-05-18,Beret,2.46711071,3.7,-0.9,1.4
2013-05-19,Beret,34.45383521,5.0,-0.9,2.05
2013-05-20,Beret,0.0,5.6,-0.9,2.35
2013-05-21,Beret,3.381695642,6.3,-2.4,1.95
2013-05-22,Beret,0.0,5.7,0.8,3.25
2013-05-23,Beret,0.0,4.6,-0.4,2.1
2013-05-24,Beret,0.0,2.7,-3.4,-0.35
2013-05-25,Beret,0.0,2.7,-2.4,0.15
2013-05-26,Beret,22.42949846,10.7,-4.5,3.1
2013-05-27,Beret,7.308591671,10.5,1.9,6.2
2013-05-28,Beret,0.0,4.7,-1.0,1.85
2013-05-29,Beret,2.366465105,2.6,-3.2,-0.3
2013-05-30,Beret,0.0,3.1,-1.5,0.8
2013-05-31,Beret,4.93897816,3.5,-0.3,1.6
2013-06-01,Beret,22.19583674,5.6,1.1,3.35
2013-06-02,Beret,0.0,6.8,2.2,4.5
2013-06-03,Beret,0.0,10.7,2.1,6.4
2013-06-04,Beret,0.0,13.3,1.5,7.4
2013-06-05,Beret,12.00738855,15.6,2.4,9.0
2013-06-06,Beret,22.32347566,17.7,3.0,10.35
2013-06-07,Beret,1.863355634,16.0,3.3,9.65
2013-06-08,Beret,4.977799636,9.6,2.0,5.8
2013-06-09,Beret,5.821437883,7.2,2.5,4.85
2013-06-10,Beret,0.4,12.7,3.6,8.15
2013-06-11,Beret,0.0,16.0,4.3,10.15
2013-06-12,Beret,0.0,19.2,8.1,13.65
2013-06-13,Beret,5.82344408,21.6,7.7,14.65
2013-06-14,Beret,0.0,19.3,9.3,14.3
2013-06-15,Beret,0.0,21.0,9.0,15.0
2013-06-16,Beret,0.958792123,22.7,8.6,15.65
2013-06-17,Beret,53.51083408,21.6,11.8,16.7
2013-06-18,Beret,36.03113529,12.6,8.6,10.6
2013-06-19,Beret,0.600164943,12.4,5.5,8.95
2013-06-20,Beret,0.4,12.4,4.1,8.25
2013-06-21,Beret,0.770783278,9.8,2.6,6.2
2013-06-22,Beret,0.0,15.3,2.7,9.0
2013-06-23,Beret,0.0,10.3,3.9,7.1
2013-06-24,Beret,0.0,13.4,0.2,6.8
2013-06-25,Beret,0.0,13.4,2.3,7.85
2013-06-26,Beret,0.0,14.7,2.2,8.45
2013-06-27,Beret,4.350303293,13.2,2.8,8.0
2013-06-28,Beret,0.2,10.9,5.0,7.95
2013-06-29,Beret,0.2,16.7,5.8,11.25
2013-06-30,Beret,0.0,19.5,7.5,13.5
2012-07-01,Bonaigua,26.2,5.5,0.0,2.75
2012-07-02,Bonaigua,0.0,11.4,0.5,5.95
2012-07-03,Bonaigua,0.0,15.6,7.4,11.5
2012-07-04,Bonaigua,14.5,15.8,6.6,11.2
2012-07-05,Bonaigua,13.7,9.2,4.3,6.75
2012-07-06,Bonaigua,0.0,9.6,4.1,6.85
2012-07-07,Bonaigua,0.0,14.2,8.4,11.3
2012-07-08,Bonaigua,0.0,14.4,8.4,11.4
2012-07-09,Bonaigua,0.0,15.6,10.8,13.2
2012-07-10,Bonaigua,0.0,14.9,7.0,10.95
2012-07-11,Bonaigua,0.0,14.0,5.2,9.6
2012-07-12,Bonaigua,0.0,14.8,7.2,11.0
2012-07-13,Bonaigua,0.0,16.8,8.5,12.65
2012-07-14,Bonaigua,0.0,12.1,3.0,7.55
2012-07-15,Bonaigua,0.0,8.1,1.3,4.7
2012-07-16,Bonaigua,0.0,13.3,1.7,7.5
2012-07-17,Bonaigua,0.0,16.7,8.2,12.45
2012-07-18,Bonaigua,0.0,19.6,10.1,14.85
2012-07-19,Bonaigua,0.0,18.9,11.8,15.35
2012-07-20,Bonaigua,0.0,17.6,5.4,11.5
2012-07-21,Bonaigua,0.0,8.2,4.3,6.25
2012-07-22,Bonaigua,0.0,10.1,3.4,6.75
2012-07-23,Bonaigua,0.0,14.3,3.4,8.85
2012-07-24,Bonaigua,0.0,14.9,5.6,10.25
2012-07-25,Bonaigua,0.0,18.6,9.0,13.8
2012-07-26,Bonaigua,0.3,19.5,12.4,15.95
2012-07-27,Bonaigua,6.6,19.0,10.3,14.65
2012-07-28,Bonaigua,11.6,14.9,7.6,11.25
2012-07-29,Bonaigua,0.0,15.4,8.4,11.9
2012-07-30,Bonaigua,0.0,17.5,10.9,14.2
2012-07-31,Bonaigua,0.0,19.1,11.8,15.45
2012-08-01,Bonaigua,0.0,20.1,9.9,15.0
2012-08-02,Bonaigua,0.0,17.7,8.5,13.1
2012-08-03,Bonaigua,0.0,17.0,8.6,12.8
2012-08-04,Bonaigua,1.9,16.6,10.6,13.6
2012-08-05,Bonaigua,40.7,14.3,5.6,9.95
2012-08-06,Bonaigua,2.7,8.8,4.6,6.7
2012-08-07,Bonaigua,0.0,16.1,6.3,11.2
2012-08-08,Bonaigua,0.0,18.6,11.0,14.8
2012-08-09,Bonaigua,0.0,21.4,14.0,17.7
2012-08-10,Bonaigua,0.0,21.6,14.7,18.15
2012-08-11,Bonaigua,0.0,22.2,15.3,18.75
2012-08-12,Bonaigua,0.0,16.1,6.5,11.3
2012-08-13,Bonaigua,0.0,15.9,9.4,12.65
2012-08-14,Bonaigua,0.0,18.4,9.0,13.7
2012-08-15,Bonaigua,0.0,17.0,10.9,13.95
2012-08-16,Bonaigua,0.0,18.0,9.7,13.85
2012-08-17,Bonaigua,0.0,22.5,13.8,18.15
2012-08-18,Bonaigua,0.0,24.8,17.0,20.9
2012-08-19,Bonaigua,0.0,22.5,15.5,19.0
2012-08-20,Bonaigua,0.0,21.0,15.2,18.1
2012-08-21,Bonaigua,0.0,22.4,13.7,18.05
2012-08-22,Bonaigua,0.0,21.4,14.9,18.15
2012-08-23,Bonaigua,0.0,19.7,13.9,16.8
2012-08-24,Bonaigua,0.0,18.7,13.3,16.0
2012-08-25,Bonaigua,1.2,14.7,5.5,10.1
2012-08-26,Bonaigua,0.0,12.9,3.5,8.2
2012-08-27,Bonaigua,0.0,18.1,9.4,13.75
2012-08-28,Bonaigua,1.9,17.6,7.4,12.5
2012-08-29,Bonaigua,5.1,17.5,9.4,13.45
2012-08-30,Bonaigua,19.5,9.1,0.7,4.9
2012-08-31,Bonaigua,0.0,4.9,-1.2,1.85
2012-09-01,Bonaigua,0.0,4.0,-2.4,0.8
2012-09-02,Bonaigua,0.0,2.2,-2.3,-0.05
2012-09-03,Bonaigua,0.0,4.5,0.7,2.6
2012-09-04,Bonaigua,0.0,7.5,3.4,5.45
2012-09-05,Bonaigua,0.0,11.8,3.5,7.65
2012-09-06,Bonaigua,0.0,14.4,4.6,9.5
2012-09-07,Bonaigua,0.0,16.2,8.2,12.2
2012-09-08,Bonaigua,5.0,16.2,8.6,12.4
2012-09-09,Bonaigua,7.0,15.1,6.6,10.85
2012-09-10,Bonaigua,3.6,14.8,6.6,10.7
2012-09-11,Bonaigua,0.0,14.5,8.7,11.6
2012-09-12,Bonaigua,0.9,8.5,-0.2,4.15
2012-09-13,Bonaigua,2.4,4.3,-0.1,2.1
2012-09-14,Bonaigua,0.0,11.2,-0.8,5.2
2012-09-15,Bonaigua,0.0,16.2,7.5,11.85
2012-09-16,Bonaigua,0.0,19.2,11.7,15.45
2012-09-17,Bonaigua,0.0,17.3,11.2,14.25
2012-09-18,Bonaigua,5.7,15.1,6.2,10.65
2012-09-19,Bonaigua,1.8,6.7,3.0,4.85
2012-09-20,Bonaigua,0.0,14.2,6.0,10.1
2012-09-21,Bonaigua,0.0,15.7,8.9,12.3
2012-09-22,Bonaigua,0.0,15.9,9.4,12.65
2012-09-23,Bonaigua,7.7,15.5,7.7,11.6
2012-09-24,Bonaigua,3.6,11.2,4.5,7.85
2012-09-25,Bonaigua,0.0,9.2,4.4,6.8
2012-09-26,Bonaigua,10.7,5.4,-0.6,2.4
2012-09-27,Bonaigua,0.0,7.9,-0.7,3.6
2012-09-28,Bonaigua,0.8,8.9,4.1,6.5
2012-09-29,Bonaigua,15.3,8.7,-1.5,3.6
2012-09-30,Bonaigua,2.1,2.8,-0.9,0.95
2012-10-01,Bonaigua,0.0,9.5,2.3,5.9
2012-10-02,Bonaigua,0.0,11.3,4.1,7.7
2012-10-03,Bonaigua,0.0,11.5,4.0,7.75
2012-10-04,Bonaigua,0.0,12.4,6.1,9.25
2012-10-05,Bonaigua,0.0,12.9,5.7,9.3
2012-10-06,Bonaigua,0.0,14.5,6.3,10.4
2012-10-07,Bonaigua,0.0,10.1,7.0,8.55
2012-10-08,Bonaigua,0.0,16.4,8.8,12.6
2012-10-09,Bonaigua,0.0,12.8,6.3,9.55
2012-10-10,Bonaigua,0.3,11.1,6.0,8.55
2012-10-11,Bonaigua,13.3,9.2,3.2,6.2
2012-10-12,Bonaigua,3.0,3.2,0.9,2.05
2012-10-13,Bonaigua,0.0,6.5,0.6,3.55
2012-10-14,Bonaigua,9.1,6.6,-4.3,1.15
2012-10-15,Bonaigua,0.6,-1.2,-4.4,-2.8
2012-10-16,Bonaigua,0.0,8.4,-3.2,2.6
2012-10-17,Bonaigua,0.0,8.7,2.6,5.65
2012-10-18,Bonaigua,10.8,10.1,6.4,8.25
2012-10-19,Bonaigua,100.6,8.8,6.7,7.75
2012-10-20,Bonaigua,37.2,8.0,5.6,6.8
2012-10-21,Bonaigua,16.8,6.3,1.8,4.05
2012-10-22,Bonaigua,0.0,3.9,0.7,2.3
2012-10-23,Bonaigua,0.0,7.3,1.8,4.55
2012-10-24,Bonaigua,0.0,7.9,4.0,5.95
2012-10-25,Bonaigua,15.5,4.5,3.5,4.0
2012-10-26,Bonaigua,11.2,3.5,1.4,2.45
2012-10-27,Bonaigua,5.8,1.4,-11.0,-4.8
2012-10-28,Bonaigua,1.5,-9.6,-12.2,-10.9
2012-10-29,Bonaigua,0.0,2.6,-12.1,-4.75
2012-10-30,Bonaigua,2.9,1.0,-3.1,-1.05
2012-10-31,Bonaigua,1.2,-0.8,-3.4,-2.1
2012-11-01,Bonaigua,0.3,4.4,-3.0,0.7
2012-11-02,Bonaigua,0.0,3.9,-2.7,0.6
2012-11-03,Bonaigua,0.0,6.4,-0.3,3.05
2012-11-04,Bonaigua,22.2,6.4,-1.6,2.4
2012-11-05,Bonaigua,2.1,-0.3,-6.5,-3.4
2012-11-06,Bonaigua,0.0,-4.2,-9.0,-6.6
2012-11-07,Bonaigua,0.0,3.0,-8.2,-2.6
2012-11-08,Bonaigua,2.6,9.9,2.5,6.2
2012-11-09,Bonaigua,2.3,7.8,3.4,5.6
2012-11-10,Bonaigua,5.5,3.8,-1.8,1.0
2012-11-11,Bonaigua,9.5,-1.5,-4.6,-3.05
2012-11-12,Bonaigua,0.3,0.4,-6.7,-3.15
2012-11-13,Bonaigua,0.0,6.9,-5.3,0.8
2012-11-14,Bonaigua,0.0,8.6,3.9,6.25
2012-11-15,Bonaigua,0.0,9.7,3.4,6.55
2012-11-16,Bonaigua,0.0,6.1,0.6,3.35
2012-11-17,Bonaigua,2.2,3.9,-0.2,1.85
2012-11-18,Bonaigua,2.2,0.8,-1.3,-0.25
2012-11-19,Bonaigua,0.0,4.8,-1.5,1.65
2012-11-20,Bonaigua,0.0,4.8,0.9,2.85
2012-11-21,Bonaigua,0.0,5.1,-2.6,1.25
2012-11-22,Bonaigua,0.0,0.8,-2.2,-0.7
2012-11-23,Bonaigua,0.0,7.1,0.4,3.75
2012-11-24,Bonaigua,0.0,8.6,1.4,5.0
2012-11-25,Bonaigua,1.0,5.4,1.9,3.65
2012-11-26,Bonaigua,21.2,4.8,-4.9,-0.05
2012-11-27,Bonaigua,11.4,-3.2,-7.1,-5.15
2012-11-28,Bonaigua,4.5,-6.6,-9.0,-7.8
2012-11-29,Bonaigua,1.2,-5.1,-11.5,-8.3
2012-11-30,Bonaigua,0.0,-9.3,-14.7,-12.0
2012-12-01,Bonaigua,0.0,-8.1,-13.0,-10.55
2012-12-02,Bonaigua,5.1,-3.9,-13.1,-8.5
2012-12-03,Bonaigua,7.1,-1.1,-5.9,-3.5
2012-12-04,Bonaigua,3.2,-3.6,-8.2,-5.9
2012-12-05,Bonaigua,11.2,-7.1,-8.0,-7.55
2012-12-06,Bonaigua,1.5,-1.3,-10.0,-5.65
2012-12-07,Bonaigua,1.5,-0.6,-7.6,-4.1
2012-12-08,Bonaigua,1.5,-7.4,-11.1,-9.25
2012-12-09,Bonaigua,0.0,0.8,-11.3,-5.25
2012-12-10,Bonaigua,0.0,-2.0,-9.0,-5.5
2012-12-11,Bonaigua,0.0,-4.4,-10.0,-7.2
2012-12-12,Bonaigua,0.0,-0.3,-4.7,-2.5
2012-12-13,Bonaigua,0.9,-1.0,-6.1,-3.55
2012-12-14,Bonaigua,0.9,2.7,-5.0,-1.15
2012-12-15,Bonaigua,1.3,2.1,-2.5,-0.2
2012-12-16,Bonaigua,0.9,0.7,-4.1,-1.7
2012-12-17,Bonaigua,0.6,-2.3,-5.5,-3.9
2012-12-18,Bonaigua,0.0,0.6,-5.7,-2.55
2012-12-19,Bonaigua,0.0,2.9,-0.7,1.1
2012-12-20,Bonaigua,2.8,5.2,-4.9,0.15
2012-12-21,Bonaigua,0.9,0.1,-4.2,-2.05
2012-12-22,Bonaigua,0.0,5.8,-2.5,1.65
2012-12-23,Bonaigua,0.0,12.4,5.1,8.75
2012-12-24,Bonaigua,0.0,10.4,5.4,7.9
2012-12-25,Bonaigua,2.2,6.0,-3.6,1.2
2012-12-26,Bonaigua,2.3,1.0,-4.8,-1.9
2012-12-27,Bonaigua,0.0,0.7,-3.3,-1.3
2012-12-28,Bonaigua,0.3,3.1,-2.5,0.3
2012-12-29,Bonaigua,0.0,6.7,-5.6,0.55
2012-12-30,Bonaigua,0.0,-2.9,-7.2,-5.05
2012-12-31,Bonaigua,0.0,3.6,-4.0,-0.2
2013-01-01,Bonaigua,5.1,0.7,-6.2,-2.75
2013-01-02,Bonaigua,1.2,-6.1,-9.5,-7.8
2013-01-03,Bonaigua,0.0,2.3,-9.4,-3.55
2013-01-04,Bonaigua,0.0,4.1,-0.7,1.7
2013-01-05,Bonaigua,0.0,5.7,-0.2,2.75
2013-01-06,Bonaigua,0.0,8.7,1.0,4.85
2013-01-07,Bonaigua,0.0,7.7,4.0,5.85
2013-01-08,Bonaigua,0.0,7.9,3.7,5.8
2013-01-09,Bonaigua,0.0,9.0,-3.9,2.55
2013-01-10,Bonaigua,3.9,-1.4,-5.4,-3.4
2013-01-11,Bonaigua,0.0,-2.7,-8.2,-5.45
2013-01-12,Bonaigua,1.2,-1.6,-6.9,-4.25
2013-01-13,Bonaigua,11.4,-6.4,-9.3,-7.85
2013-01-14,Bonaigua,10.0,-7.7,-10.0,-8.85
2013-01-15,Bonaigua,20.4,-6.1,-11.3,-8.7
2013-01-16,Bonaigua,17.2,-1.5,-8.6,-5.05
2013-01-17,Bonaigua,5.5,-5.0,-11.0,-8.0
2013-01-18,Bonaigua,9.5,2.1,-6.9,-2.4
2013-01-19,Bonaigua,24.4,1.3,-4.4,-1.55
2013-01-20,Bonaigua,4.7,-4.1,-9.3,-6.7
2013-01-21,Bonaigua,3.9,-3.9,-11.0,-7.45
2013-01-22,Bonaigua,0.0,-4.7,-12.1,-8.4
2013-01-23,Bonaigua,5.0,-7.5,-10.8,-9.15
2013-01-24,Bonaigua,28.0,-5.8,-11.9,-8.85
2013-01-25,Bonaigua,0.0,-4.0,-12.8,-8.4
2013-01-26,Bonaigua,8.1,-2.2,-9.0,-5.6
2013-01-27,Bonaigua,5.3,4.1,-6.2,-1.05
2013-01-28,Bonaigua,4.1,1.9,-8.6,-3.35
2013-01-29,Bonaigua,0.0,6.5,0.4,3.45
2013-01-30,Bonaigua,0.0,11.2,0.3,5.75
2013-01-31,Bonaigua,0.0,4.4,0.6,2.5
2013-02-01,Bonaigua,3.7,9.5,-2.9,3.3
2013-02-02,Bonaigua,23.1,-3.4,-13.0,-8.2
2013-02-03,Bonaigua,2.8,-10.4,-14.1,-12.25
2013-02-04,Bonaigua,1.2,-1.4,-10.3,-5.85
2013-02-05,Bonaigua,1.7,-1.0,-9.0,-5.0
2013-02-06,Bonaigua,24.9,-8.2,-10.6,-9.4
2013-02-07,Bonaigua,8.7,-9.9,-13.9,-11.9
2013-02-08,Bonaigua,4.2,-4.0,-12.3,-8.15
2013-02-09,Bonaigua,11.8,-7.6,-14.0,-10.8
2013-02-10,Bonaigua,6.8,-0.4,-7.5,-3.95
2013-02-11,Bonaigua,8.3,-4.8,-9.9,-7.35
2013-02-12,Bonaigua,9.3,-7.2,-10.2,-8.7
2013-02-13,Bonaigua,4.1,-3.9,-9.7,-6.8
2013-02-14,Bonaigua,11.0,-0.1,-4.6,-2.35
2013-02-15,Bonaigua,1.5,-1.1,-6.1,-3.6
2013-02-16,Bonaigua,0.0,4.3,-4.7,-0.2
2013-02-17,Bonaigua,0.0,4.8,-4.4,0.2
2013-02-18,Bonaigua,0.0,2.4,-4.9,-1.25
2013-02-19,Bonaigua,0.0,-1.3,-6.8,-4.05
2013-02-20,Bonaigua,0.0,3.3,-7.7,-2.2
2013-02-21,Bonaigua,0.3,-1.3,-6.6,-3.95
2013-02-22,Bonaigua,2.7,-4.3,-11.1,-7.7
